user_id,month,plan,monthly_price,payment_status,amount_paid,is_active
215,5,basic,10,failed,0,1
215,6,basic,10,paid,10,1
215,7,basic,10,paid,10,1
215,8,basic,10,paid,10,1
215,9,basic,10,paid,10,1
215,10,basic,10,paid,10,1
215,11,basic,10,paid,10,1
215,12,basic,10,paid,10,1
216,1,basic,10,paid,10,1
216,2,basic,10,paid,10,1
216,3,basic,10,paid,10,1
216,4,basic,10,paid,10,1
216,5,basic,10,failed,0,1
216,6,basic,10,paid,10,1
216,7,basic,10,paid,10,1
216,8,basic,10,paid,10,1
216,9,basic,10,paid,10,1
216,10,basic,10,paid,10,1
216,11,basic,10,paid,10,1
216,12,basic,10,paid,10,1
217,1,basic,10,failed,0,1
217,2,basic,10,paid,10,1
217,3,basic,10,paid,10,1
217,4,basic,10,paid,10,1
217,5,basic,10,paid,10,1
217,6,basic,10,paid,10,1
217,7,basic,10,paid,10,1
217,8,basic,10,failed,0,1
217,9,basic,10,paid,10,1
217,10,basic,10,paid,10,1
217,11,basic,10,paid,10,1
217,12,basic,10,paid,10,1
218,1,basic,10,paid,10,1
218,2,basic,10,paid,10,1
218,3,basic,10,paid,10,1
218,4,basic,10,paid,10,1
218,5,basic,10,paid,10,1
218,6,basic,10,paid,10,1
218,7,basic,10,paid,10,1
218,8,basic,10,paid,10,1
218,9,basic,10,paid,10,1
218,10,basic,10,paid,10,1
218,11,basic,10,paid,10,1
218,12,basic,10,paid,10,1
219,1,premium,40,paid,40,1
219,2,premium,40,paid,40,1
219,3,premium,40,paid,40,1
219,4,premium,40,paid,40,1
219,5,premium,40,paid,40,0
220,1,basic,10,paid,10,1
220,2,basic,10,paid,10,1
220,3,basic,10,paid,10,1
220,4,basic,10,paid,10,1
220,5,basic,10,paid,10,1
220,6,basic,10,paid,10,1
220,7,basic,10,paid,10,0
221,1,standard,20,paid,20,1
221,2,standard,20,paid,20,1
221,3,standard,20,failed,0,1
221,4,standard,20,paid,20,1
221,5,standard,20,paid,20,1
221,6,standard,20,paid,20,1
221,7,standard,20,paid,20,1
221,8,standard,20,paid,20,1
221,9,standard,20,paid,20,1
221,10,standard,20,paid,20,1
221,11,standard,20,paid,20,1
221,12,standard,20,paid,20,1
222,1,basic,10,paid,10,1
222,2,basic,10,paid,10,1
222,3,basic,10,paid,10,1
222,4,basic,10,paid,10,1
222,5,basic,10,paid,10,1
222,6,basic,10,paid,10,1
222,7,basic,10,paid,10,1
222,8,basic,10,paid,10,1
222,9,basic,10,paid,10,1
222,10,basic,10,paid,10,0
223,1,basic,10,paid,10,1
223,2,basic,10,paid,10,1
223,3,basic,10,paid,10,1
223,4,basic,10,paid,10,1
223,5,basic,10,paid,10,1
223,6,basic,10,failed,0,1
223,7,basic,10,paid,10,1
223,8,basic,10,paid,10,1
223,9,basic,10,paid,10,1
223,10,basic,10,paid,10,1
223,11,basic,10,paid,10,0
224,1,standard,20,paid,20,1
224,2,standard,20,paid,20,0
225,1,premium,40,paid,40,1
225,2,premium,40,paid,40,1
225,3,premium,40,paid,40,1
225,4,premium,40,paid,40,1
225,5,premium,40,failed,0,1
225,6,premium,40,paid,40,1
225,7,premium,40,paid,40,1
225,8,premium,40,paid,40,1
225,9,premium,40,paid,40,0
226,1,basic,10,paid,10,1
226,2,basic,10,paid,10,1
226,3,basic,10,paid,10,1
226,4,basic,10,paid,10,1
226,5,basic,10,paid,10,1
226,6,basic,10,paid,10,1
226,7,basic,10,paid,10,1
226,8,basic,10,paid,10,1
226,9,basic,10,paid,10,1
226,10,basic,10,paid,10,1
226,11,basic,10,paid,10,0
227,1,basic,10,paid,10,1
227,2,basic,10,paid,10,1
227,3,basic,10,paid,10,1
227,4,basic,10,paid,10,1
227,5,basic,10,paid,10,1
227,6,basic,10,paid,10,1
227,7,basic,10,failed,0,1
227,8,basic,10,paid,10,0
228,1,basic,10,paid,10,1
228,2,basic,10,paid,10,1
228,3,basic,10,paid,10,1
228,4,basic,10,paid,10,1
228,5,basic,10,paid,10,1
228,6,basic,10,paid,10,1
228,7,basic,10,paid,10,1
228,8,basic,10,paid,10,1
228,9,basic,10,paid,10,1
228,10,basic,10,paid,10,1
228,11,basic,10,paid,10,1
228,12,basic,10,paid,10,1
229,1,standard,20,paid,20,1
229,2,standard,20,paid,20,1
229,3,standard,20,paid,20,1
229,4,standard,20,paid,20,1
229,5,standard,20,failed,0,1
229,6,standard,20,paid,20,1
229,7,standard,20,paid,20,0
230,1,basic,10,paid,10,1
230,2,basic,10,paid,10,1
230,3,basic,10,paid,10,1
230,4,basic,10,paid,10,1
230,5,basic,10,paid,10,1
230,6,basic,10,paid,10,1
230,7,basic,10,paid,10,1
230,8,basic,10,paid,10,1
230,9,basic,10,paid,10,1
230,10,basic,10,paid,10,1
230,11,basic,10,paid,10,1
230,12,basic,10,paid,10,1
231,1,basic,10,paid,10,1
231,2,basic,10,paid,10,1
231,3,basic,10,paid,10,1
231,4,basic,10,paid,10,1
231,5,basic,10,paid,10,1
231,6,basic,10,paid,10,1
231,7,basic,10,paid,10,1
231,8,basic,10,failed,0,1
231,9,basic,10,paid,10,1
231,10,basic,10,paid,10,1
231,11,basic,10,paid,10,1
231,12,basic,10,paid,10,1
232,1,standard,20,paid,20,1
232,2,standard,20,paid,20,1
232,3,standard,20,paid,20,1
232,4,standard,20,paid,20,1
232,5,standard,20,paid,20,1
232,6,standard,20,failed,0,1
232,7,standard,20,paid,20,1
232,8,standard,20,paid,20,1
232,9,standard,20,failed,0,1
232,10,standard,20,paid,20,1
232,11,standard,20,paid,20,1
232,12,standard,20,paid,20,1
233,1,standard,20,paid,20,1
233,2,standard,20,paid,20,1
233,3,standard,20,paid,20,1
233,4,standard,20,paid,20,1
233,5,standard,20,paid,20,1
233,6,standard,20,paid,20,1
233,7,standard,20,paid,20,0
234,1,standard,20,paid,20,1
234,2,standard,20,paid,20,1
234,3,standard,20,paid,20,1
234,4,standard,20,paid,20,1
234,5,standard,20,paid,20,1
234,6,standard,20,paid,20,1
234,7,standard,20,paid,20,1
234,8,standard,20,paid,20,1
234,9,standard,20,paid,20,0
235,1,basic,10,paid,10,1
235,2,basic,10,paid,10,1
235,3,basic,10,paid,10,1
235,4,basic,10,paid,10,1
235,5,basic,10,paid,10,1
235,6,basic,10,paid,10,1
235,7,basic,10,paid,10,1
235,8,basic,10,paid,10,1
235,9,basic,10,paid,10,1
235,10,basic,10,paid,10,1
235,11,basic,10,paid,10,1
235,12,basic,10,paid,10,1
236,1,basic,10,paid,10,1
236,2,basic,10,paid,10,1
236,3,basic,10,paid,10,1
236,4,basic,10,paid,10,1
236,5,basic,10,paid,10,0
237,1,basic,10,paid,10,1
237,2,basic,10,paid,10,1
237,3,basic,10,paid,10,1
237,4,basic,10,paid,10,1
237,5,basic,10,paid,10,1
237,6,basic,10,paid,10,1
237,7,basic,10,paid,10,1
237,8,basic,10,paid,10,0
238,1,standard,20,paid,20,1
238,2,standard,20,paid,20,1
238,3,standard,20,paid,20,1
238,4,standard,20,paid,20,1
238,5,standard,20,paid,20,1
238,6,standard,20,paid,20,1
238,7,standard,20,paid,20,1
238,8,standard,20,paid,20,1
238,9,standard,20,failed,0,1
238,10,standard,20,paid,20,1
238,11,standard,20,paid,20,1
238,12,standard,20,paid,20,1
239,1,basic,10,paid,10,1
239,2,basic,10,paid,10,1
239,3,basic,10,paid,10,1
239,4,basic,10,paid,10,1
239,5,basic,10,paid,10,1
239,6,basic,10,paid,10,1
239,7,basic,10,paid,10,1
239,8,basic,10,paid,10,1
239,9,basic,10,paid,10,1
239,10,basic,10,paid,10,1
239,11,basic,10,paid,10,1
239,12,basic,10,paid,10,0
240,1,standard,20,paid,20,1
240,2,standard,20,paid,20,1
240,3,standard,20,paid,20,1
240,4,standard,20,paid,20,1
240,5,standard,20,paid,20,1
240,6,standard,20,paid,20,1
240,7,standard,20,paid,20,1
240,8,standard,20,paid,20,1
240,9,standard,20,paid,20,1
240,10,standard,20,paid,20,1
240,11,standard,20,paid,20,1
240,12,standard,20,paid,20,1
241,1,basic,10,paid,10,1
241,2,basic,10,paid,10,1
241,3,basic,10,paid,10,1
241,4,basic,10,paid,10,1
241,5,basic,10,paid,10,1
241,6,basic,10,paid,10,1
241,7,basic,10,paid,10,1
241,8,basic,10,paid,10,1
241,9,basic,10,paid,10,1
241,10,basic,10,paid,10,1
241,11,basic,10,paid,10,1
241,12,basic,10,paid,10,1
242,1,basic,10,paid,10,1
242,2,basic,10,paid,10,1
242,3,basic,10,paid,10,1
242,4,basic,10,paid,10,1
242,5,basic,10,paid,10,1
242,6,basic,10,paid,10,1
242,7,basic,10,paid,10,1
242,8,basic,10,paid,10,1
242,9,basic,10,paid,10,1
242,10,basic,10,paid,10,1
242,11,basic,10,paid,10,1
242,12,basic,10,paid,10,1
243,1,standard,20,paid,20,1
243,2,standard,20,paid,20,1
243,3,standard,20,paid,20,1
243,4,standard,20,paid,20,1
243,5,standard,20,paid,20,0
244,1,standard,20,paid,20,1
244,2,standard,20,failed,0,1
244,3,standard,20,paid,20,1
244,4,standard,20,paid,20,1
244,5,standard,20,paid,20,1
244,6,standard,20,paid,20,1
244,7,standard,20,paid,20,1
244,8,standard,20,paid,20,1
244,9,standard,20,paid,20,1
244,10,standard,20,paid,20,1
244,11,standard,20,paid,20,1
244,12,standard,20,paid,20,1
245,1,basic,10,paid,10,1
245,2,basic,10,paid,10,1
245,3,basic,10,paid,10,1
245,4,basic,10,failed,0,1
245,5,basic,10,paid,10,1
245,6,basic,10,paid,10,1
245,7,basic,10,paid,10,1
245,8,basic,10,paid,10,1
245,9,basic,10,paid,10,1
245,10,basic,10,paid,10,1
245,11,basic,10,paid,10,1
245,12,basic,10,paid,10,1
246,1,basic,10,paid,10,1
246,2,basic,10,paid,10,1
246,3,basic,10,paid,10,1
246,4,basic,10,paid,10,1
246,5,basic,10,paid,10,1
246,6,basic,10,paid,10,1
246,7,basic,10,paid,10,1
246,8,basic,10,paid,10,1
246,9,basic,10,failed,0,1
246,10,basic,10,paid,10,1
246,11,basic,10,paid,10,1
246,12,basic,10,paid,10,1
247,1,standard,20,paid,20,1
247,2,standard,20,paid,20,1
247,3,standard,20,paid,20,1
247,4,standard,20,paid,20,1
247,5,standard,20,paid,20,1
247,6,standard,20,paid,20,1
247,7,standard,20,paid,20,1
247,8,standard,20,paid,20,1
247,9,standard,20,paid,20,1
247,10,standard,20,paid,20,1
247,11,standard,20,paid,20,1
247,12,standard,20,paid,20,1
248,1,standard,20,paid,20,1
248,2,standard,20,paid,20,1
248,3,standard,20,paid,20,1
248,4,standard,20,paid,20,1
248,5,standard,20,paid,20,1
248,6,standard,20,paid,20,1
248,7,standard,20,paid,20,1
248,8,standard,20,paid,20,1
248,9,standard,20,paid,20,0
249,1,basic,10,paid,10,0
250,1,basic,10,paid,10,1
250,2,basic,10,paid,10,1
250,3,basic,10,paid,10,1
250,4,basic,10,paid,10,1
250,5,basic,10,paid,10,1
250,6,basic,10,paid,10,1
250,7,basic,10,paid,10,1
250,8,basic,10,paid,10,1
250,9,basic,10,paid,10,1
250,10,basic,10,paid,10,1
250,11,basic,10,paid,10,1
250,12,basic,10,paid,10,0
251,1,basic,10,paid,10,1
251,2,basic,10,paid,10,1
251,3,basic,10,failed,0,0
252,1,standard,20,paid,20,1
252,2,standard,20,failed,0,1
252,3,standard,20,failed,0,1
252,4,standard,20,paid,20,1
252,5,standard,20,paid,20,1
252,6,standard,20,failed,0,1
252,7,standard,20,paid,20,1
252,8,standard,20,paid,20,0
253,1,standard,20,paid,20,1
253,2,standard,20,paid,20,1
253,3,standard,20,paid,20,1
253,4,standard,20,paid,20,1
253,5,standard,20,failed,0,1
253,6,standard,20,paid,20,1
253,7,standard,20,paid,20,1
253,8,standard,20,paid,20,1
253,9,standard,20,paid,20,0
254,1,premium,40,paid,40,1
254,2,premium,40,paid,40,1
254,3,premium,40,paid,40,1
254,4,premium,40,paid,40,1
254,5,premium,40,paid,40,1
254,6,premium,40,paid,40,1
254,7,premium,40,paid,40,1
254,8,premium,40,paid,40,1
254,9,premium,40,paid,40,1
254,10,premium,40,paid,40,1
254,11,premium,40,paid,40,1
254,12,premium,40,failed,0,1
255,1,standard,20,paid,20,1
255,2,standard,20,paid,20,1
255,3,standard,20,paid,20,1
255,4,standard,20,paid,20,1
255,5,standard,20,paid,20,1
255,6,standard,20,paid,20,1
255,7,standard,20,paid,20,1
255,8,standard,20,paid,20,1
255,9,standard,20,paid,20,1
255,10,standard,20,paid,20,1
255,11,standard,20,paid,20,1
255,12,standard,20,paid,20,1
256,1,basic,10,paid,10,1
256,2,basic,10,paid,10,1
256,3,basic,10,paid,10,1
256,4,basic,10,paid,10,1
256,5,basic,10,paid,10,1
256,6,basic,10,paid,10,1
256,7,basic,10,paid,10,1
256,8,basic,10,paid,10,1
256,9,basic,10,paid,10,1
256,10,basic,10,paid,10,1
256,11,basic,10,paid,10,1
256,12,basic,10,paid,10,1
257,1,standard,20,paid,20,1
257,2,standard,20,paid,20,1
257,3,standard,20,failed,0,1
257,4,standard,20,paid,20,1
257,5,standard,20,paid,20,1
257,6,standard,20,paid,20,1
257,7,standard,20,paid,20,1
257,8,standard,20,paid,20,1
257,9,standard,20,paid,20,1
257,10,standard,20,paid,20,1
257,11,standard,20,paid,20,1
257,12,standard,20,paid,20,1
258,1,standard,20,paid,20,1
258,2,standard,20,paid,20,1
258,3,standard,20,paid,20,1
258,4,standard,20,paid,20,1
258,5,standard,20,paid,20,1
258,6,standard,20,paid,20,1
258,7,standard,20,paid,20,1
258,8,standard,20,paid,20,0
259,1,basic,10,paid,10,1
259,2,basic,10,paid,10,1
259,3,basic,10,paid,10,1
259,4,basic,10,paid,10,1
259,5,basic,10,paid,10,1
259,6,basic,10,paid,10,1
259,7,basic,10,paid,10,1
259,8,basic,10,paid,10,1
259,9,basic,10,paid,10,1
259,10,basic,10,paid,10,1
259,11,basic,10,failed,0,1
259,12,basic,10,paid,10,1
260,1,basic,10,paid,10,1
260,2,basic,10,failed,0,1
260,3,basic,10,paid,10,0
261,1,standard,20,paid,20,1
261,2,standard,20,paid,20,1
261,3,standard,20,paid,20,1
261,4,standard,20,paid,20,1
261,5,standard,20,paid,20,1
261,6,standard,20,paid,20,1
261,7,standard,20,paid,20,1
261,8,standard,20,paid,20,1
261,9,standard,20,paid,20,1
261,10,standard,20,paid,20,1
261,11,standard,20,paid,20,1
261,12,standard,20,paid,20,1
262,1,standard,20,paid,20,1
262,2,standard,20,paid,20,1
262,3,standard,20,paid,20,1
262,4,standard,20,paid,20,0
263,1,basic,10,paid,10,1
263,2,basic,10,paid,10,1
263,3,basic,10,paid,10,1
263,4,basic,10,paid,10,1
263,5,basic,10,paid,10,0
264,1,premium,40,paid,40,1
264,2,premium,40,paid,40,1
264,3,premium,40,paid,40,1
264,4,premium,40,paid,40,1
264,5,premium,40,paid,40,1
264,6,premium,40,paid,40,1
264,7,premium,40,paid,40,1
264,8,premium,40,paid,40,1
264,9,premium,40,paid,40,1
264,10,premium,40,paid,40,0
265,1,standard,20,paid,20,1
265,2,standard,20,paid,20,1
265,3,standard,20,paid,20,1
265,4,standard,20,paid,20,1
265,5,standard,20,paid,20,1
265,6,standard,20,paid,20,1
265,7,standard,20,paid,20,1
265,8,standard,20,paid,20,1
265,9,standard,20,paid,20,1
265,10,standard,20,paid,20,1
265,11,standard,20,paid,20,1
265,12,standard,20,paid,20,1
266,1,basic,10,paid,10,1
266,2,basic,10,paid,10,1
266,3,basic,10,paid,10,1
266,4,basic,10,paid,10,0
267,1,standard,20,failed,0,1
267,2,standard,20,paid,20,1
267,3,standard,20,paid,20,1
267,4,standard,20,paid,20,1
267,5,standard,20,paid,20,0
268,1,standard,20,paid,20,1
268,2,standard,20,paid,20,1
268,3,standard,20,paid,20,1
268,4,standard,20,paid,20,1
268,5,standard,20,paid,20,0
269,1,basic,10,paid,10,1
269,2,basic,10,paid,10,1
269,3,basic,10,paid,10,0
270,1,basic,10,paid,10,1
270,2,basic,10,paid,10,1
270,3,basic,10,paid,10,1
270,4,basic,10,failed,0,1
270,5,basic,10,paid,10,1
270,6,basic,10,paid,10,1
270,7,basic,10,paid,10,1
270,8,basic,10,paid,10,1
270,9,basic,10,paid,10,1
270,10,basic,10,paid,10,1
270,11,basic,10,paid,10,1
270,12,basic,10,failed,0,1
271,1,basic,10,paid,10,1
271,2,basic,10,paid,10,1
271,3,basic,10,paid,10,1
271,4,basic,10,paid,10,0
272,1,basic,10,paid,10,1
272,2,basic,10,paid,10,1
272,3,basic,10,paid,10,1
272,4,basic,10,paid,10,1
272,5,basic,10,paid,10,1
272,6,basic,10,paid,10,1
272,7,basic,10,paid,10,1
272,8,basic,10,paid,10,1
272,9,basic,10,paid,10,1
272,10,basic,10,paid,10,1
272,11,basic,10,paid,10,1
272,12,basic,10,paid,10,1
273,1,basic,10,paid,10,1
273,2,basic,10,paid,10,1
273,3,basic,10,paid,10,1
273,4,basic,10,paid,10,1
273,5,basic,10,paid,10,1
273,6,basic,10,paid,10,1
273,7,basic,10,paid,10,0
274,1,basic,10,failed,0,1
274,2,basic,10,paid,10,1
274,3,basic,10,paid,10,1
274,4,basic,10,paid,10,1
274,5,basic,10,paid,10,1
274,6,basic,10,paid,10,1
274,7,basic,10,paid,10,1
274,8,basic,10,paid,10,1
274,9,basic,10,paid,10,1
274,10,basic,10,paid,10,1
274,11,basic,10,paid,10,0
275,1,premium,40,paid,40,1
275,2,premium,40,paid,40,1
275,3,premium,40,paid,40,1
275,4,premium,40,paid,40,1
275,5,premium,40,paid,40,1
275,6,premium,40,paid,40,1
275,7,premium,40,paid,40,1
275,8,premium,40,paid,40,1
275,9,premium,40,paid,40,1
275,10,premium,40,paid,40,0
276,1,basic,10,paid,10,1
276,2,basic,10,paid,10,1
276,3,basic,10,paid,10,1
276,4,basic,10,paid,10,1
276,5,basic,10,paid,10,1
276,6,basic,10,paid,10,1
276,7,basic,10,paid,10,1
276,8,basic,10,paid,10,1
276,9,basic,10,paid,10,1
276,10,basic,10,paid,10,1
276,11,basic,10,paid,10,1
276,12,basic,10,paid,10,1
277,1,basic,10,paid,10,1
277,2,basic,10,paid,10,1
277,3,basic,10,paid,10,1
277,4,basic,10,paid,10,1
277,5,basic,10,paid,10,1
277,6,basic,10,paid,10,1
277,7,basic,10,paid,10,1
277,8,basic,10,paid,10,1
277,9,basic,10,paid,10,1
277,10,basic,10,paid,10,1
277,11,basic,10,paid,10,1
277,12,basic,10,paid,10,1
278,1,basic,10,paid,10,1
278,2,basic,10,paid,10,1
278,3,basic,10,paid,10,1
278,4,basic,10,paid,10,1
278,5,basic,10,paid,10,1
278,6,basic,10,paid,10,1
278,7,basic,10,paid,10,1
278,8,basic,10,paid,10,1
278,9,basic,10,failed,0,1
278,10,basic,10,paid,10,1
278,11,basic,10,paid,10,1
278,12,basic,10,paid,10,1
279,1,basic,10,paid,10,1
279,2,basic,10,failed,0,1
279,3,basic,10,paid,10,1
279,4,basic,10,paid,10,1
279,5,basic,10,paid,10,1
279,6,basic,10,paid,10,1
279,7,basic,10,paid,10,1
279,8,basic,10,paid,10,1
279,9,basic,10,paid,10,1
279,10,basic,10,paid,10,1
279,11,basic,10,paid,10,1
279,12,basic,10,paid,10,1
280,1,basic,10,failed,0,1
280,2,basic,10,paid,10,1
280,3,basic,10,paid,10,1
280,4,basic,10,failed,0,1
280,5,basic,10,paid,10,1
280,6,basic,10,paid,10,1
280,7,basic,10,failed,0,1
280,8,basic,10,paid,10,1
280,9,basic,10,paid,10,1
280,10,basic,10,paid,10,1
280,11,basic,10,paid,10,1
280,12,basic,10,paid,10,1
281,1,basic,10,paid,10,1
281,2,basic,10,paid,10,1
281,3,basic,10,paid,10,1
281,4,basic,10,paid,10,1
281,5,basic,10,paid,10,1
281,6,basic,10,paid,10,0
282,1,premium,40,paid,40,0
283,1,basic,10,paid,10,1
283,2,basic,10,failed,0,1
283,3,basic,10,paid,10,1
283,4,basic,10,paid,10,1
283,5,basic,10,paid,10,1
283,6,basic,10,paid,10,1
283,7,basic,10,paid,10,1
283,8,basic,10,paid,10,1
283,9,basic,10,paid,10,1
283,10,basic,10,paid,10,1
283,11,basic,10,paid,10,1
283,12,basic,10,paid,10,1
284,1,basic,10,paid,10,1
284,2,basic,10,paid,10,1
284,3,basic,10,paid,10,1
284,4,basic,10,paid,10,1
284,5,basic,10,paid,10,1
284,6,basic,10,paid,10,1
284,7,basic,10,paid,10,1
284,8,basic,10,paid,10,1
284,9,basic,10,paid,10,0
285,1,standard,20,paid,20,1
285,2,standard,20,paid,20,1
285,3,standard,20,paid,20,0
286,1,basic,10,paid,10,1
286,2,basic,10,paid,10,0
287,1,basic,10,paid,10,1
287,2,basic,10,paid,10,1
287,3,basic,10,paid,10,1
287,4,basic,10,paid,10,1
287,5,basic,10,paid,10,1
287,6,basic,10,paid,10,1
287,7,basic,10,paid,10,1
287,8,basic,10,paid,10,1
287,9,basic,10,paid,10,1
287,10,basic,10,paid,10,1
287,11,basic,10,paid,10,1
287,12,basic,10,paid,10,1
288,1,basic,10,paid,10,1
288,2,basic,10,paid,10,0
289,1,basic,10,paid,10,1
289,2,basic,10,paid,10,1
289,3,basic,10,failed,0,1
289,4,basic,10,paid,10,1
289,5,basic,10,paid,10,1
289,6,basic,10,paid,10,1
289,7,basic,10,paid,10,1
289,8,basic,10,paid,10,1
289,9,basic,10,paid,10,1
289,10,basic,10,paid,10,1
289,11,basic,10,paid,10,1
289,12,basic,10,paid,10,1
290,1,basic,10,paid,10,1
290,2,basic,10,paid,10,1
290,3,basic,10,paid,10,1
290,4,basic,10,paid,10,1
290,5,basic,10,paid,10,1
290,6,basic,10,paid,10,1
290,7,basic,10,paid,10,1
290,8,basic,10,paid,10,1
290,9,basic,10,paid,10,1
290,10,basic,10,paid,10,1
290,11,basic,10,paid,10,1
290,12,basic,10,paid,10,1
291,1,basic,10,paid,10,1
291,2,basic,10,paid,10,1
291,3,basic,10,paid,10,1
291,4,basic,10,paid,10,1
291,5,basic,10,paid,10,1
291,6,basic,10,paid,10,1
291,7,basic,10,paid,10,1
291,8,basic,10,paid,10,1
291,9,basic,10,failed,0,1
291,10,basic,10,paid,10,1
291,11,basic,10,paid,10,1
291,12,basic,10,paid,10,1
292,1,basic,10,paid,10,1
292,2,basic,10,paid,10,1
292,3,basic,10,paid,10,1
292,4,basic,10,paid,10,1
292,5,basic,10,paid,10,0
293,1,basic,10,paid,10,1
293,2,basic,10,paid,10,1
293,3,basic,10,paid,10,1
293,4,basic,10,paid,10,1
293,5,basic,10,paid,10,1
293,6,basic,10,paid,10,1
293,7,basic,10,paid,10,1
293,8,basic,10,paid,10,1
293,9,basic,10,failed,0,1
293,10,basic,10,failed,0,1
293,11,basic,10,paid,10,1
293,12,basic,10,paid,10,1
294,1,standard,20,paid,20,1
294,2,standard,20,paid,20,1
294,3,standard,20,paid,20,1
294,4,standard,20,paid,20,1
294,5,standard,20,paid,20,1
294,6,standard,20,paid,20,1
294,7,standard,20,paid,20,1
294,8,standard,20,paid,20,1
294,9,standard,20,paid,20,1
294,10,standard,20,paid,20,1
294,11,standard,20,paid,20,1
294,12,standard,20,paid,20,1
295,1,standard,20,paid,20,1
295,2,standard,20,paid,20,1
295,3,standard,20,paid,20,1
295,4,standard,20,paid,20,1
295,5,standard,20,paid,20,1
295,6,standard,20,paid,20,1
295,7,standard,20,paid,20,1
295,8,standard,20,paid,20,1
295,9,standard,20,paid,20,1
295,10,standard,20,paid,20,1
295,11,standard,20,paid,20,1
295,12,standard,20,paid,20,1
296,1,standard,20,paid,20,1
296,2,standard,20,failed,0,1
296,3,standard,20,paid,20,1
296,4,standard,20,paid,20,1
296,5,standard,20,paid,20,1
296,6,standard,20,paid,20,1
296,7,standard,20,paid,20,1
296,8,standard,20,paid,20,1
296,9,standard,20,paid,20,1
296,10,standard,20,paid,20,1
296,11,standard,20,paid,20,1
296,12,standard,20,paid,20,1
297,1,basic,10,paid,10,1
297,2,basic,10,paid,10,1
297,3,basic,10,paid,10,1
297,4,basic,10,paid,10,1
297,5,basic,10,paid,10,1
297,6,basic,10,paid,10,1
297,7,basic,10,paid,10,0
298,1,standard,20,paid,20,1
298,2,standard,20,paid,20,1
298,3,standard,20,paid,20,1
298,4,standard,20,paid,20,1
298,5,standard,20,paid,20,1
298,6,standard,20,paid,20,1
298,7,standard,20,paid,20,1
298,8,standard,20,paid,20,1
298,9,standard,20,paid,20,1
298,10,standard,20,paid,20,1
298,11,standard,20,paid,20,1
298,12,standard,20,paid,20,1
299,1,standard,20,paid,20,1
299,2,standard,20,paid,20,1
299,3,standard,20,paid,20,1
299,4,standard,20,paid,20,1
299,5,standard,20,paid,20,1
299,6,standard,20,paid,20,1
299,7,standard,20,paid,20,1
299,8,standard,20,paid,20,1
299,9,standard,20,paid,20,1
299,10,standard,20,paid,20,1
299,11,standard,20,paid,20,0
300,1,basic,10,paid,10,1
300,2,basic,10,paid,10,1
300,3,basic,10,paid,10,1
300,4,basic,10,paid,10,0
301,1,premium,40,paid,40,1
301,2,premium,40,paid,40,0
302,1,standard,20,paid,20,1
302,2,standard,20,paid,20,1
302,3,standard,20,paid,20,1
302,4,standard,20,paid,20,1
302,5,standard,20,paid,20,1
302,6,standard,20,paid,20,1
302,7,standard,20,paid,20,1
302,8,standard,20,paid,20,1
302,9,standard,20,paid,20,1
302,10,standard,20,paid,20,1
302,11,standard,20,paid,20,1
302,12,standard,20,paid,20,1
303,1,standard,20,paid,20,1
303,2,standard,20,paid,20,1
303,3,standard,20,paid,20,1
303,4,standard,20,paid,20,1
303,5,standard,20,paid,20,1
303,6,standard,20,paid,20,1
303,7,standard,20,paid,20,1
303,8,standard,20,failed,0,1
303,9,standard,20,paid,20,1
303,10,standard,20,paid,20,1
303,11,standard,20,paid,20,1
303,12,standard,20,paid,20,1
304,1,basic,10,paid,10,1
304,2,basic,10,paid,10,1
304,3,basic,10,paid,10,1
304,4,basic,10,paid,10,1
304,5,basic,10,paid,10,1
304,6,basic,10,paid,10,1
304,7,basic,10,paid,10,1
304,8,basic,10,paid,10,1
304,9,basic,10,paid,10,1
304,10,basic,10,paid,10,1
304,11,basic,10,paid,10,1
304,12,basic,10,paid,10,1
305,1,basic,10,paid,10,1
305,2,basic,10,paid,10,1
305,3,basic,10,paid,10,1
305,4,basic,10,paid,10,0
306,1,standard,20,paid,20,1
306,2,standard,20,paid,20,1
306,3,standard,20,paid,20,1
306,4,standard,20,failed,0,1
306,5,standard,20,paid,20,1
306,6,standard,20,paid,20,0
307,1,basic,10,paid,10,1
307,2,basic,10,paid,10,1
307,3,basic,10,paid,10,1
307,4,basic,10,paid,10,1
307,5,basic,10,paid,10,1
307,6,basic,10,paid,10,1
307,7,basic,10,paid,10,1
307,8,basic,10,paid,10,1
307,9,basic,10,paid,10,1
307,10,basic,10,paid,10,1
307,11,basic,10,paid,10,1
307,12,basic,10,paid,10,0
308,1,standard,20,paid,20,1
308,2,standard,20,paid,20,1
308,3,standard,20,paid,20,1
308,4,standard,20,paid,20,1
308,5,standard,20,paid,20,1
308,6,standard,20,paid,20,1
308,7,standard,20,paid,20,1
308,8,standard,20,paid,20,1
308,9,standard,20,paid,20,1
308,10,standard,20,paid,20,1
308,11,standard,20,paid,20,1
308,12,standard,20,paid,20,0
309,1,standard,20,paid,20,1
309,2,standard,20,paid,20,1
309,3,standard,20,paid,20,1
309,4,standard,20,paid,20,1
309,5,standard,20,paid,20,1
309,6,standard,20,paid,20,1
309,7,standard,20,paid,20,1
309,8,standard,20,paid,20,1
309,9,standard,20,paid,20,1
309,10,standard,20,paid,20,1
309,11,standard,20,paid,20,1
309,12,standard,20,paid,20,1
310,1,basic,10,paid,10,1
310,2,basic,10,paid,10,1
